"Year","Location Description","Data Source","Topic Description","Measure Description","Response","Data Value Type","Data Value","Low Confidence Limit","High Confidence Limit","Sample Size","Gender","Age","Race","Education"
"2011","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","24.2","23.0","25.4","10827","Overall","All Ages","All Races","All Grades"
"2011","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.9","25.0","28.8","3720","Male","All Ages","All Races","All Grades"
"2011","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.8","20.3","23.3","7107","Female","All Ages","All Races","All Grades"
"2011","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","46.8","45.3","48.3","10827","Overall","All Ages","All Races","All Grades"
"2011","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","41.5","39.1","43.9","3720","Male","All Ages","All Races","All Grades"
"2011","Kentucky","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","51.7","49.8","53.6","7107","Female","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.9","20.2","23.6","4483","Overall","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.7","21.9","27.5","1716","Male","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.3","17.3","21.3","2767","Female","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.5","21.0","24.0","4483","Overall","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","26.1","23.6","28.6","1716","Male","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.1","17.3","20.9","2767","Female","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","55.7","53.8","57.6","4483","Overall","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","49.2","46.1","52.3","1716","Male","All Ages","All Races","All Grades"
"2015","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","61.6","59.2","64.0","2767","Female","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.0","22.6","25.4","6514","Overall","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","27.6","25.4","29.8","2489","Male","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.7","19.1","22.3","4025","Female","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.2","21.0","23.4","6514","Overall","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.8","23.8","27.8","2489","Male","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.8","17.4","20.2","4025","Female","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.8","52.3","55.3","6514","Overall","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","46.6","44.2","49.0","2489","Male","All Ages","All Races","All Grades"
"2014","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.5","58.6","62.4","4025","Female","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.5","21.5","25.5","5162","Overall","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","27.3","24.0","30.6","1740","Male","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.0","17.6","22.4","3422","Female","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.6","20.8","24.4","5162","Overall","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","27.1","24.0","30.2","1740","Male","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.4","16.5","20.3","3422","Female","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.9","51.7","56.1","5162","Overall","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","45.6","42.0","49.2","1740","Male","All Ages","All Races","All Grades"
"2013","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","61.5","58.8","64.2","3422","Female","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","24.8","23.2","26.4","8997","Overall","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","28.6","26.0","31.2","2928","Male","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.1","19.3","22.9","6069","Female","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","21.9","20.6","23.2","8997","Overall","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.5","23.3","27.7","2928","Male","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","18.5","17.1","19.9","6069","Female","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.4","51.7","55.1","8997","Overall","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","45.8","43.1","48.5","2928","Male","All Ages","All Races","All Grades"
"2012","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","60.4","58.4","62.4","6069","Female","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","25.7","24.3","27.1","10897","Overall","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","29.5","27.1","31.9","3509","Male","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.3","20.7","23.9","7388","Female","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","22.0","20.9","23.1","10897","Overall","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","25.3","23.3","27.3","3509","Male","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","19.0","17.7","20.3","7388","Female","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.2","50.7","53.7","10897","Overall","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","45.2","42.7","47.7","3509","Male","All Ages","All Races","All Grades"
"2011","Louisiana","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","58.7","56.9","60.5","7388","Female","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.5","18.1","20.9","8826","Overall","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.0","18.9","23.1","3623","Male","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.1","16.3","19.9","5203","Female","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","31.6","30.3","32.9","8826","Overall","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","34.5","32.4","36.6","3623","Male","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.9","27.2","30.6","5203","Female","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.9","47.4","50.4","8826","Overall","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","44.5","42.2","46.8","3623","Male","All Ages","All Races","All Grades"
"2015","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.1","51.1","55.1","5203","Female","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","19.3","18.1","20.5","8808","Overall","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","21.0","19.1","22.9","3633","Male","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.8","16.2","19.4","5175","Female","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","32.0","30.7","33.3","8808","Overall","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","34.5","32.5","36.5","3633","Male","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.7","28.1","31.3","5175","Female","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.7","47.3","50.1","8808","Overall","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","44.6","42.4","46.8","3633","Male","All Ages","All Races","All Grades"
"2014","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","52.5","50.6","54.4","5175","Female","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.2","18.9","21.5","7962","Overall","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.4","20.4","24.4","3258","Male","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","18.2","16.5","19.9","4704","Female","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","31.1","29.8","32.4","7962","Overall","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","33.6","31.6","35.6","3258","Male","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","28.7","27.1","30.3","4704","Female","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.7","47.2","50.2","7962","Overall","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","44.0","41.8","46.2","3258","Male","All Ages","All Races","All Grades"
"2013","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.1","51.2","55.0","4704","Female","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.3","19.2","21.4","9810","Overall","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","23.0","21.3","24.7","4130","Male","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","17.8","16.5","19.1","5680","Female","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","31.1","30.0","32.2","9810","Overall","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","33.2","31.5","34.9","4130","Male","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.2","27.8","30.6","5680","Female","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","48.6","47.4","49.8","9810","Overall","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","43.7","41.8","45.6","4130","Male","All Ages","All Races","All Grades"
"2012","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","53.1","51.5","54.7","5680","Female","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","22.8","21.7","23.9","13166","Overall","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","25.1","23.4","26.8","5129","Male","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","20.6","19.2","22.0","8037","Female","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","31.6","30.6","32.6","13166","Overall","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","34.1","32.5","35.7","5129","Male","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Former","Percentage","29.2","27.9","30.5","8037","Female","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","45.6","44.5","46.7","13166","Overall","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","40.8","39.0","42.6","5129","Male","All Ages","All Races","All Grades"
"2011","Maine","BRFSS","Cigarette Use (Adults)","Smoking Status","Never","Percentage","50.1","48.6","51.6","8037","Female","All Ages","All Races","All Grades"
"2015","Maryland","BRFSS","Cigarette Use (Adults)","Smoking Status","Current","Percentage","15.1","13.6","16.6","12019","Overall","All Ages","All Races","All Grades"
